timestamp,datetime,BMSA_PackVoltage,BMSA_PackCurrent,BMSA_PackSOC,BMSA_PackSOH,BMSA_Gateway2PLCState1,BMSA_Gateway2PLCState2,BMSA_PackChargeCurrentLimit,BMSA_PackDischargeCurrentLimit,BMSA_PackFaultCode,BMSA_InternalState,BMSA_PackAverageTemperature,BMSA_PackMaxTemperature,BMSA_PackMinTemperature,BMSA_SupplementaryState,BMSA_ReportableState,BMSA_PackChargingCurrentTarget,BMSA_PackChargingVoltageTarget,BMSB_PackVoltage,BMSB_PackCurrent,BMSB_PackSOC,BMSB_PackSOH,BMSB_Gateway2PLCState1,BMSB_Gateway2PLCState2,BMSB_PackChargeCurrentLimit,BMSB_PackDischargeCurrentLimit,BMSB_PackFaultCode,BMSB_InternalState,BMSB_PackAverageTemperature,BMSB_PackMaxTemperature,BMSB_PackMinTemperature,BMSB_SupplementaryState,BMSB_ReportableState,BMSB_PackChargingCurrentTarget,BMSB_PackChargingVoltageTarget
1782120982.080332,"=""2026-06-22 16:36:22.080""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.130103,"=""2026-06-22 16:36:22.130""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.131394,"=""2026-06-22 16:36:22.131""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.180772,"=""2026-06-22 16:36:22.180""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.18216,"=""2026-06-22 16:36:22.182""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.232067,"=""2026-06-22 16:36:22.232""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.233326,"=""2026-06-22 16:36:22.233""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.282796,"=""2026-06-22 16:36:22.282""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.284513,"=""2026-06-22 16:36:22.284""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.334083,"=""2026-06-22 16:36:22.334""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.3352,"=""2026-06-22 16:36:22.335""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.385082,"=""2026-06-22 16:36:22.385""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.386498,"=""2026-06-22 16:36:22.386""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.435984,"=""2026-06-22 16:36:22.435""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.437357,"=""2026-06-22 16:36:22.437""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.487104,"=""2026-06-22 16:36:22.487""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.700,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.488234,"=""2026-06-22 16:36:22.488""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.510112,"=""2026-06-22 16:36:22.510""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.531937,"=""2026-06-22 16:36:22.531""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.537993,"=""2026-06-22 16:36:22.537""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.539252,"=""2026-06-22 16:36:22.539""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.589233,"=""2026-06-22 16:36:22.589""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.59038,"=""2026-06-22 16:36:22.590""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.639944,"=""2026-06-22 16:36:22.639""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.641383,"=""2026-06-22 16:36:22.641""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.690759,"=""2026-06-22 16:36:22.690""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.692453,"=""2026-06-22 16:36:22.692""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.742097,"=""2026-06-22 16:36:22.742""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.74324,"=""2026-06-22 16:36:22.743""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.792861,"=""2026-06-22 16:36:22.792""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.794452,"=""2026-06-22 16:36:22.794""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.847869,"=""2026-06-22 16:36:22.847""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.848208,"=""2026-06-22 16:36:22.848""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.894671,"=""2026-06-22 16:36:22.894""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.896339,"=""2026-06-22 16:36:22.896""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.945739,"=""2026-06-22 16:36:22.945""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.947512,"=""2026-06-22 16:36:22.947""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.996818,"=""2026-06-22 16:36:22.996""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120982.998495,"=""2026-06-22 16:36:22.998""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.007536,"=""2026-06-22 16:36:23.007""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.03281,"=""2026-06-22 16:36:23.032""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.048658,"=""2026-06-22 16:36:23.048""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.04961,"=""2026-06-22 16:36:23.049""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.098938,"=""2026-06-22 16:36:23.098""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.100444,"=""2026-06-22 16:36:23.100""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.149741,"=""2026-06-22 16:36:23.149""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.151321,"=""2026-06-22 16:36:23.151""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.201076,"=""2026-06-22 16:36:23.201""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.202453,"=""2026-06-22 16:36:23.202""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.251935,"=""2026-06-22 16:36:23.251""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.253422,"=""2026-06-22 16:36:23.253""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.303356,"=""2026-06-22 16:36:23.303""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.304599,"=""2026-06-22 16:36:23.304""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.355968,"=""2026-06-22 16:36:23.355""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.356063,"=""2026-06-22 16:36:23.356""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.405133,"=""2026-06-22 16:36:23.405""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.406135,"=""2026-06-22 16:36:23.406""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.456717,"=""2026-06-22 16:36:23.456""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.457476,"=""2026-06-22 16:36:23.457""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.506972,"=""2026-06-22 16:36:23.506""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.508511,"=""2026-06-22 16:36:23.508""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.508963,"=""2026-06-22 16:36:23.508""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.533766,"=""2026-06-22 16:36:23.533""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.557832,"=""2026-06-22 16:36:23.557""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.559549,"=""2026-06-22 16:36:23.559""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.610095,"=""2026-06-22 16:36:23.610""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.610359,"=""2026-06-22 16:36:23.610""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.659823,"=""2026-06-22 16:36:23.659""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.661406,"=""2026-06-22 16:36:23.661""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.713215,"=""2026-06-22 16:36:23.713""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.713275,"=""2026-06-22 16:36:23.713""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.762153,"=""2026-06-22 16:36:23.762""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.76318,"=""2026-06-22 16:36:23.763""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.813121,"=""2026-06-22 16:36:23.813""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.81454,"=""2026-06-22 16:36:23.814""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.863902,"=""2026-06-22 16:36:23.863""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.865236,"=""2026-06-22 16:36:23.865""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.914854,"=""2026-06-22 16:36:23.914""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.916137,"=""2026-06-22 16:36:23.916""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.967938,"=""2026-06-22 16:36:23.967""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120983.968044,"=""2026-06-22 16:36:23.968""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.009359,"=""2026-06-22 16:36:24.009""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.018958,"=""2026-06-22 16:36:24.018""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.019022,"=""2026-06-22 16:36:24.019""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.034942,"=""2026-06-22 16:36:24.034""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.067845,"=""2026-06-22 16:36:24.067""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.069392,"=""2026-06-22 16:36:24.069""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.122401,"=""2026-06-22 16:36:24.122""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.122813,"=""2026-06-22 16:36:24.122""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.16985,"=""2026-06-22 16:36:24.169""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.171586,"=""2026-06-22 16:36:24.171""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.221084,"=""2026-06-22 16:36:24.221""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.2222,"=""2026-06-22 16:36:24.222""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.272129,"=""2026-06-22 16:36:24.272""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.274629,"=""2026-06-22 16:36:24.274""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.323322,"=""2026-06-22 16:36:24.323""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.326793,"=""2026-06-22 16:36:24.326""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.373927,"=""2026-06-22 16:36:24.373""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.376199,"=""2026-06-22 16:36:24.376""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.424791,"=""2026-06-22 16:36:24.424""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.427656,"=""2026-06-22 16:36:24.427""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.475916,"=""2026-06-22 16:36:24.475""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.478419,"=""2026-06-22 16:36:24.478""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.510215,"=""2026-06-22 16:36:24.510""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.526854,"=""2026-06-22 16:36:24.526""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
1782120984.529493,"=""2026-06-22 16:36:24.529""",128.4,0.900,0.656,0.996,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,,128.4,0.800,0.640,1.000,0x06,0x00,700.0,700.0,,,29.0,30.0,28.0,,,,
