timestamp,datetime,BMSA_PackVoltage,BMSA_PackCurrent,BMSA_PackSOC,BMSA_PackSOH,BMSA_Gateway2PLCState1,BMSA_Gateway2PLCState2,BMSA_PackChargeCurrentLimit,BMSA_PackDischargeCurrentLimit,BMSA_PackFaultCode,BMSA_InternalState,BMSA_PackAverageTemperature,BMSA_PackMaxTemperature,BMSA_PackMinTemperature,BMSA_SupplementaryState,BMSA_ReportableState,BMSA_PackChargingCurrentTarget,BMSA_PackChargingVoltageTarget,BMSB_PackVoltage,BMSB_PackCurrent,BMSB_PackSOC,BMSB_PackSOH,BMSB_Gateway2PLCState1,BMSB_Gateway2PLCState2,BMSB_PackChargeCurrentLimit,BMSB_PackDischargeCurrentLimit,BMSB_PackFaultCode,BMSB_InternalState,BMSB_PackAverageTemperature,BMSB_PackMaxTemperature,BMSB_PackMinTemperature,BMSB_SupplementaryState,BMSB_ReportableState,BMSB_PackChargingCurrentTarget,BMSB_PackChargingVoltageTarget
1782188537.346358,"=""2026-06-23 11:22:17.346""",,9.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.382457,"=""2026-06-23 11:22:17.382""",,9.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.393564,"=""2026-06-23 11:22:17.393""",,9.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.433593,"=""2026-06-23 11:22:17.433""",,9.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.444947,"=""2026-06-23 11:22:17.444""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.484311,"=""2026-06-23 11:22:17.484""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.495454,"=""2026-06-23 11:22:17.495""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.535422,"=""2026-06-23 11:22:17.535""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.546939,"=""2026-06-23 11:22:17.546""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.58655,"=""2026-06-23 11:22:17.586""",,9.300,,,0x06,0x00,700.0,700.0,,,,,,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.591866,"=""2026-06-23 11:22:17.591""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.597516,"=""2026-06-23 11:22:17.597""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.637705,"=""2026-06-23 11:22:17.637""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.6486,"=""2026-06-23 11:22:17.648""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.688328,"=""2026-06-23 11:22:17.688""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.699472,"=""2026-06-23 11:22:17.699""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.739567,"=""2026-06-23 11:22:17.739""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.750768,"=""2026-06-23 11:22:17.750""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.790704,"=""2026-06-23 11:22:17.790""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.801978,"=""2026-06-23 11:22:17.801""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.841384,"=""2026-06-23 11:22:17.841""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.847434,"=""2026-06-23 11:22:17.847""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.852655,"=""2026-06-23 11:22:17.852""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.892569,"=""2026-06-23 11:22:17.892""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.90343,"=""2026-06-23 11:22:17.903""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.943777,"=""2026-06-23 11:22:17.943""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.954556,"=""2026-06-23 11:22:17.954""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188537.994264,"=""2026-06-23 11:22:17.994""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.005877,"=""2026-06-23 11:22:18.005""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.045392,"=""2026-06-23 11:22:18.045""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.059516,"=""2026-06-23 11:22:18.059""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.092684,"=""2026-06-23 11:22:18.092""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.09653,"=""2026-06-23 11:22:18.096""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.107586,"=""2026-06-23 11:22:18.107""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.147277,"=""2026-06-23 11:22:18.147""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.158619,"=""2026-06-23 11:22:18.158""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.19856,"=""2026-06-23 11:22:18.198""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.209609,"=""2026-06-23 11:22:18.209""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.249712,"=""2026-06-23 11:22:18.249""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.26085,"=""2026-06-23 11:22:18.260""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.300676,"=""2026-06-23 11:22:18.300""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.31195,"=""2026-06-23 11:22:18.311""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.348559,"=""2026-06-23 11:22:18.348""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.351356,"=""2026-06-23 11:22:18.351""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.362839,"=""2026-06-23 11:22:18.362""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.402592,"=""2026-06-23 11:22:18.402""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.413743,"=""2026-06-23 11:22:18.413""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.453987,"=""2026-06-23 11:22:18.453""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.464645,"=""2026-06-23 11:22:18.464""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.506264,"=""2026-06-23 11:22:18.506""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.51629,"=""2026-06-23 11:22:18.516""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.555749,"=""2026-06-23 11:22:18.555""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.566859,"=""2026-06-23 11:22:18.566""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.593845,"=""2026-06-23 11:22:18.593""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.606636,"=""2026-06-23 11:22:18.606""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.617505,"=""2026-06-23 11:22:18.617""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.657871,"=""2026-06-23 11:22:18.657""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.668672,"=""2026-06-23 11:22:18.668""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.708575,"=""2026-06-23 11:22:18.708""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.719967,"=""2026-06-23 11:22:18.719""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.759763,"=""2026-06-23 11:22:18.759""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.770781,"=""2026-06-23 11:22:18.770""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.810768,"=""2026-06-23 11:22:18.810""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.821688,"=""2026-06-23 11:22:18.821""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.849599,"=""2026-06-23 11:22:18.849""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.400,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.861557,"=""2026-06-23 11:22:18.861""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.872757,"=""2026-06-23 11:22:18.872""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.912747,"=""2026-06-23 11:22:18.912""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.923492,"=""2026-06-23 11:22:18.923""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.963707,"=""2026-06-23 11:22:18.963""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188538.974551,"=""2026-06-23 11:22:18.974""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.014525,"=""2026-06-23 11:22:19.014""",127.8,9.100,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.025766,"=""2026-06-23 11:22:19.025""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.065368,"=""2026-06-23 11:22:19.065""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.076926,"=""2026-06-23 11:22:19.076""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.094551,"=""2026-06-23 11:22:19.094""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.116418,"=""2026-06-23 11:22:19.116""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.127837,"=""2026-06-23 11:22:19.127""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.167439,"=""2026-06-23 11:22:19.167""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.178688,"=""2026-06-23 11:22:19.178""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.218663,"=""2026-06-23 11:22:19.218""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.229592,"=""2026-06-23 11:22:19.229""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.269351,"=""2026-06-23 11:22:19.269""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.280621,"=""2026-06-23 11:22:19.280""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.32047,"=""2026-06-23 11:22:19.320""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.331818,"=""2026-06-23 11:22:19.331""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.350443,"=""2026-06-23 11:22:19.350""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.371701,"=""2026-06-23 11:22:19.371""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.382881,"=""2026-06-23 11:22:19.382""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.422705,"=""2026-06-23 11:22:19.422""",127.8,9.300,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.433893,"=""2026-06-23 11:22:19.433""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.473743,"=""2026-06-23 11:22:19.473""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.4847,"=""2026-06-23 11:22:19.484""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.524622,"=""2026-06-23 11:22:19.524""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.535824,"=""2026-06-23 11:22:19.535""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
1782188539.575795,"=""2026-06-23 11:22:19.575""",127.8,9.200,0.516,0.996,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,,127.8,9.300,0.500,1.000,0x06,0x00,700.0,700.0,,,27.0,29.0,27.0,,,,
