timestamp,datetime,BMSA_PackVoltage,BMSA_PackCurrent,BMSA_PackSOC,BMSA_PackSOH,BMSA_Gateway2PLCState1,BMSA_Gateway2PLCState2,BMSA_PackChargeCurrentLimit,BMSA_PackDischargeCurrentLimit,BMSA_PackFaultCode,BMSA_InternalState,BMSA_PackAverageTemperature,BMSA_PackMaxTemperature,BMSA_PackMinTemperature,BMSA_SupplementaryState,BMSA_ReportableState,BMSA_PackChargingCurrentTarget,BMSA_PackChargingVoltageTarget,BMSB_PackVoltage,BMSB_PackCurrent,BMSB_PackSOC,BMSB_PackSOH,BMSB_Gateway2PLCState1,BMSB_Gateway2PLCState2,BMSB_PackChargeCurrentLimit,BMSB_PackDischargeCurrentLimit,BMSB_PackFaultCode,BMSB_InternalState,BMSB_PackAverageTemperature,BMSB_PackMaxTemperature,BMSB_PackMinTemperature,BMSB_SupplementaryState,BMSB_ReportableState,BMSB_PackChargingCurrentTarget,BMSB_PackChargingVoltageTarget
1782178205.996188,"=""2026-06-23 08:30:05.996""",,,,,,,,,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.008781,"=""2026-06-23 08:30:06.008""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.047247,"=""2026-06-23 08:30:06.047""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.059982,"=""2026-06-23 08:30:06.059""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.098402,"=""2026-06-23 08:30:06.098""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.110845,"=""2026-06-23 08:30:06.110""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.148886,"=""2026-06-23 08:30:06.148""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.162161,"=""2026-06-23 08:30:06.162""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.200264,"=""2026-06-23 08:30:06.200""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,,2.300,,,0x06,0x00,700.0,700.0,,,,,,,,,
1782178206.209159,"=""2026-06-23 08:30:06.209""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.212941,"=""2026-06-23 08:30:06.212""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.251044,"=""2026-06-23 08:30:06.251""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.263867,"=""2026-06-23 08:30:06.263""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.303551,"=""2026-06-23 08:30:06.303""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.315174,"=""2026-06-23 08:30:06.315""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.35337,"=""2026-06-23 08:30:06.353""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.36581,"=""2026-06-23 08:30:06.365""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.404213,"=""2026-06-23 08:30:06.404""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.416867,"=""2026-06-23 08:30:06.416""",,2.400,,,0x06,0x00,700.0,700.0,,,,,,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.429203,"=""2026-06-23 08:30:06.429""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.455242,"=""2026-06-23 08:30:06.455""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.467844,"=""2026-06-23 08:30:06.467""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.506199,"=""2026-06-23 08:30:06.506""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.519089,"=""2026-06-23 08:30:06.519""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.557179,"=""2026-06-23 08:30:06.557""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.570195,"=""2026-06-23 08:30:06.570""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.608317,"=""2026-06-23 08:30:06.608""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.621503,"=""2026-06-23 08:30:06.621""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.659623,"=""2026-06-23 08:30:06.659""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.672968,"=""2026-06-23 08:30:06.672""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.710223,"=""2026-06-23 08:30:06.710""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.71068,"=""2026-06-23 08:30:06.710""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.723448,"=""2026-06-23 08:30:06.723""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.761078,"=""2026-06-23 08:30:06.761""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.774272,"=""2026-06-23 08:30:06.774""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.812416,"=""2026-06-23 08:30:06.812""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.824983,"=""2026-06-23 08:30:06.824""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.863266,"=""2026-06-23 08:30:06.863""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.876178,"=""2026-06-23 08:30:06.876""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.914194,"=""2026-06-23 08:30:06.914""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.927253,"=""2026-06-23 08:30:06.927""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.929843,"=""2026-06-23 08:30:06.929""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.9652,"=""2026-06-23 08:30:06.965""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178206.97783,"=""2026-06-23 08:30:06.977""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.016468,"=""2026-06-23 08:30:07.016""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.029202,"=""2026-06-23 08:30:07.029""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.067208,"=""2026-06-23 08:30:07.067""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.080238,"=""2026-06-23 08:30:07.080""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.118207,"=""2026-06-23 08:30:07.118""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.13153,"=""2026-06-23 08:30:07.131""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.169188,"=""2026-06-23 08:30:07.169""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.182267,"=""2026-06-23 08:30:07.182""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.210947,"=""2026-06-23 08:30:07.210""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.220335,"=""2026-06-23 08:30:07.220""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.233216,"=""2026-06-23 08:30:07.233""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.271128,"=""2026-06-23 08:30:07.271""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.284105,"=""2026-06-23 08:30:07.284""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.322363,"=""2026-06-23 08:30:07.322""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.334938,"=""2026-06-23 08:30:07.334""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.373088,"=""2026-06-23 08:30:07.373""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.386148,"=""2026-06-23 08:30:07.386""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.424194,"=""2026-06-23 08:30:07.424""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.430969,"=""2026-06-23 08:30:07.430""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.437002,"=""2026-06-23 08:30:07.437""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.474922,"=""2026-06-23 08:30:07.474""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.488642,"=""2026-06-23 08:30:07.488""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.526077,"=""2026-06-23 08:30:07.526""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.53918,"=""2026-06-23 08:30:07.539""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.577292,"=""2026-06-23 08:30:07.577""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.589956,"=""2026-06-23 08:30:07.589""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.628177,"=""2026-06-23 08:30:07.628""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.641598,"=""2026-06-23 08:30:07.641""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.679081,"=""2026-06-23 08:30:07.679""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.691897,"=""2026-06-23 08:30:07.691""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.713193,"=""2026-06-23 08:30:07.713""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.730244,"=""2026-06-23 08:30:07.730""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.743214,"=""2026-06-23 08:30:07.743""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.781094,"=""2026-06-23 08:30:07.781""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.794204,"=""2026-06-23 08:30:07.794""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.832146,"=""2026-06-23 08:30:07.832""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.845186,"=""2026-06-23 08:30:07.845""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.883952,"=""2026-06-23 08:30:07.883""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.896303,"=""2026-06-23 08:30:07.896""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.93388,"=""2026-06-23 08:30:07.933""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.934356,"=""2026-06-23 08:30:07.934""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.946979,"=""2026-06-23 08:30:07.946""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.98536,"=""2026-06-23 08:30:07.985""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178207.998338,"=""2026-06-23 08:30:07.998""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.036304,"=""2026-06-23 08:30:08.036""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.049057,"=""2026-06-23 08:30:08.049""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.087072,"=""2026-06-23 08:30:08.087""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.100324,"=""2026-06-23 08:30:08.100""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.138314,"=""2026-06-23 08:30:08.138""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.151248,"=""2026-06-23 08:30:08.151""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.18914,"=""2026-06-23 08:30:08.189""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.202338,"=""2026-06-23 08:30:08.202""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.213444,"=""2026-06-23 08:30:08.213""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.240375,"=""2026-06-23 08:30:08.240""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.253105,"=""2026-06-23 08:30:08.253""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.291264,"=""2026-06-23 08:30:08.291""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.30426,"=""2026-06-23 08:30:08.304""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.342126,"=""2026-06-23 08:30:08.342""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.355188,"=""2026-06-23 08:30:08.355""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.39346,"=""2026-06-23 08:30:08.393""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.406235,"=""2026-06-23 08:30:08.406""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.433182,"=""2026-06-23 08:30:08.433""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.444296,"=""2026-06-23 08:30:08.444""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.457169,"=""2026-06-23 08:30:08.457""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.495295,"=""2026-06-23 08:30:08.495""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
1782178208.507914,"=""2026-06-23 08:30:08.507""",128.0,2.400,0.596,0.996,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,,128.0,2.300,0.580,1.000,0x06,0x00,700.0,700.0,,,27.0,28.0,27.0,,,,
