timestamp,datetime,transA_MeasuredSpeed,transA_StatusWord,transA_Current,transA_Torque,transA_WarningSystem,transA_MotorTemperature,transA_ControllerTemperature,transA_BatteryCurrent,transA_BatteryVoltage,transA_AlarmCode,transA_StatusWord2,transB_MeasuredSpeed,transB_StatusWord,transB_Current,transB_Torque,transB_WarningSystem,transB_MotorTemperature,transB_ControllerTemperature,transB_BatteryCurrent,transB_BatteryVoltage,transB_AlarmCode,transB_StatusWord2,transC_MeasuredSpeed,transC_StatusWord,transC_Current,transC_Torque,transC_WarningSystem,transC_MotorTemperature,transC_ControllerTemperature,transC_BatteryCurrent,transC_BatteryVoltage,transC_AlarmCode,transC_StatusWord2,transD_MeasuredSpeed,transD_StatusWord,transD_Current,transD_Torque,transD_WarningSystem,transD_MotorTemperature,transD_ControllerTemperature,transD_BatteryCurrent,transD_BatteryVoltage,transD_AlarmCode,transD_StatusWord2
1782190562.284435,"=""2026-06-23 11:56:02.284""",0.0,0x8100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.360525,"=""2026-06-23 11:56:02.360""",0.0,0x8100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.361502,"=""2026-06-23 11:56:02.361""",0.0,0x0100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.361743,"=""2026-06-23 11:56:02.361""",0.0,0x0100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190562.744503,"=""2026-06-23 11:56:02.744""",0.0,0x0100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190562.745471,"=""2026-06-23 11:56:02.745""",0.0,0x8100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190562.745716,"=""2026-06-23 11:56:02.745""",0.0,0x8100,0.0,,,,,,,,,0.1,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.747444,"=""2026-06-23 11:56:02.747""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.820618,"=""2026-06-23 11:56:02.820""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190562.821529,"=""2026-06-23 11:56:02.821""",0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.356536,"=""2026-06-23 11:56:03.356""",0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.357514,"=""2026-06-23 11:56:03.357""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.357741,"=""2026-06-23 11:56:03.357""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.359331,"=""2026-06-23 11:56:03.359""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.432598,"=""2026-06-23 11:56:03.432""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.591461,"=""2026-06-23 11:56:03.591""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.592656,"=""2026-06-23 11:56:03.592""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.593628,"=""2026-06-23 11:56:03.593""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,-0.1,0x8100,0.0,,,,,,,,
1782190563.593882,"=""2026-06-23 11:56:03.593""",0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.667533,"=""2026-06-23 11:56:03.667""",0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.66855,"=""2026-06-23 11:56:03.668""",0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.66952,"=""2026-06-23 11:56:03.669""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,
1782190563.66977,"=""2026-06-23 11:56:03.669""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.744713,"=""2026-06-23 11:56:03.744""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.821415,"=""2026-06-23 11:56:03.821""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.82351,"=""2026-06-23 11:56:03.823""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x8100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.824641,"=""2026-06-23 11:56:03.824""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.825623,"=""2026-06-23 11:56:03.825""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.97552,"=""2026-06-23 11:56:03.975""",0.0,0x0100,0.0,,,,,,,,,0.2,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.976716,"=""2026-06-23 11:56:03.976""",0.0,0x0100,0.0,,,,,,,,,0.2,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.9777,"=""2026-06-23 11:56:03.977""",0.0,0x0100,0.0,,,,,,,,,0.2,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,
1782190563.977929,"=""2026-06-23 11:56:03.977""",0.0,0x0100,0.0,,,,,,,,,0.2,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,-0.1,0x0100,0.0,,,,,,,,
1782190564.283491,"=""2026-06-23 11:56:04.283""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,-0.1,0x0100,0.0,,,,,,,,
1782190564.284809,"=""2026-06-23 11:56:04.284""",0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,0.0,0x0100,0.0,,,,,,,,,-0.1,0x0100,0.0,,,,,,,,
