timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
2477370,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477375,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477380,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477387,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477392,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477394,,,51.0,,51.0,,,,,,,,,,
2477398,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477402,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477408,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477412,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477420,10.0,0.5,,0.0,,0.0,0.0666667,-0.991888,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477425,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477431,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477435,10.0,0.5,,0.0,,0.0,-0.166667,-0.991906,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477439,,,51.0,,50.0,,,,,,,,,,
2477441,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477446,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477453,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477458,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477465,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477471,10.0,0.5,,0.0,,0.0,-0.1,-0.991943,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477475,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477482,10.0,0.5,,0.0,,0.0,0.1,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477488,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477488,,,51.0,,50.0,,,,,,,,,,
2477493,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477499,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991979,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477503,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477510,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.3,1.5,0.732,1.0
2477514,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477521,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477526,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477532,10.0,0.5,,0.0,,0.0,0.0666667,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477533,,,51.0,,50.0,,,,,,,,,,
2477537,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477543,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477548,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477554,10.0,0.5,,0.0,,0.0,0.0,-0.991997,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477560,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477565,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477571,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477576,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477579,,,51.0,,51.0,,,,,,,,,,
2477580,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477587,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477591,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477597,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477601,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477608,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477612,10.0,0.5,,0.0,,0.0,-0.133333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477620,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477624,10.0,0.5,,0.0,,0.0,0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477626,,,51.0,,50.0,,,,,,,,,,
2477629,10.0,0.5,,0.0,,0.0,-0.233333,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477634,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477640,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477644,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477651,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477655,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477662,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477668,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477670,,,51.0,,50.0,,,,,,,,,,
2477672,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477677,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477683,10.0,0.5,,0.0,,0.0,-0.1,-0.99187,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477690,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477694,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477702,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477706,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477713,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477715,,,51.0,,50.0,,,,,,,,,,
2477717,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477723,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477728,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477734,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477738,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477745,10.0,0.5,,0.0,,0.0,-0.1,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477750,10.0,0.5,,0.0,,0.0,0.166667,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477757,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477762,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477763,,,51.0,,51.0,,,,,,,,,,
2477765,10.0,0.5,,0.0,,0.0,0.1,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477770,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477777,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477784,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477788,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477795,10.0,0.5,,0.0,,0.0,-0.0666667,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477801,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477805,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477809,,,51.0,,51.0,,,,,,,,,,
2477811,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477815,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477822,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477827,10.0,0.5,,0.0,,0.0,0.1,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477833,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477838,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477842,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477850,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477855,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477855,,,51.0,,50.0,,,,,,,,,,
2477861,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477867,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477873,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477878,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477884,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477889,10.0,0.5,,0.0,,0.0,0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477896,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477901,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477902,,,51.0,,50.0,,,,,,,,,,
2477906,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477911,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477918,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477924,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477928,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477935,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477940,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477945,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477948,,,51.0,,50.0,,,,,,,,,,
2477950,10.0,0.5,,0.0,,0.0,0.133333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477956,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477962,10.0,0.5,,0.0,,0.0,0.0666667,-0.991943,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477967,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477973,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477978,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2477985,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477991,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477996,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2477997,,,51.0,,51.0,,,,,,,,,,
2477999,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478005,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478010,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478015,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478019,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478026,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478031,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478037,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478039,,,51.0,,50.0,,,,,,,,,,
2478041,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478047,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478052,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478058,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478064,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478070,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478075,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478081,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478087,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478087,,,51.0,,50.0,,,,,,,,,,
2478092,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478098,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478103,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478107,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478114,10.0,0.5,,0.0,,0.0,0.0,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478120,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478125,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478131,10.0,0.5,,0.0,,0.0,0.0,-0.991961,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478133,,,51.0,,51.0,,,,,,,,,,
2478134,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478140,10.0,0.5,,0.0,,0.0,0.0666667,-0.991888,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478144,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478151,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478155,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478162,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478168,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478172,10.0,0.5,,0.0,,0.0,0.0,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478179,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478179,,,51.0,,51.0,,,,,,,,,,
2478183,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478190,10.0,0.5,,0.0,,0.0,0.0,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478195,10.0,0.5,,0.0,,0.0,0.1,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478201,10.0,0.5,,0.0,,0.0,-0.0333333,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478205,10.0,0.5,,0.0,,0.0,0.0,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478211,10.0,0.5,,0.0,,0.0,0.0333333,-0.991943,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478217,10.0,0.5,,0.0,,0.0,-0.166667,-0.991925,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478223,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,0.900024,0.756,129.4,1.5,0.732,1.0
2478225,,,51.0,,51.0,,,,,,,,,,
2478227,10.0,0.5,,0.0,,0.0,-0.1,-0.991906,0,0.900024,0.756,129.4,1.5,0.732,1.0
