timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
128812,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.600037,0.692,128.1,1.600037,0.66,1.0
128817,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.600037,0.692,128.1,1.600037,0.66,1.0
128823,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.600037,0.692,128.1,1.600037,0.66,1.0
128829,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.600037,0.692,128.1,1.600037,0.66,1.0
128833,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.600037,0.692,128.1,1.600037,0.66,1.0
128840,10.0,0.5,,0.0,,0.0,-0.0666667,-0.99207,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128840,,,39.0,,44.0,,,,,,,,,,
128845,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128853,10.0,0.5,,0.0,,0.0,0.0,-0.991979,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128858,10.0,0.5,,0.0,,0.0,0.0,-0.992015,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128864,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128868,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128875,10.0,0.5,,0.0,,0.0,0.166667,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128880,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128886,10.0,0.5,,0.0,,0.0,0.166667,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128886,,,39.0,,44.0,,,,,,,,,,
128891,10.0,0.5,,0.0,,0.0,0.0333333,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128897,10.0,0.5,,0.0,,0.0,-0.1,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128902,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128907,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128911,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128917,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.200012,0.66,1.0
128923,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128928,10.0,0.5,,0.0,,0.0,0.0666667,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128930,,,39.0,,44.0,,,,,,,,,,
128932,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128936,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128943,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128949,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128954,10.0,0.5,,0.0,,0.0,-0.166667,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128959,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128964,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128971,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128973,,,39.0,,44.0,,,,,,,,,,
128975,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128981,10.0,0.5,,0.0,,0.0,0.0666667,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128986,10.0,0.5,,0.0,,0.0,0.0,-0.992015,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128991,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
128996,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129002,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129008,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129013,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129019,10.0,0.5,,0.0,,0.0,0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129019,,,39.0,,44.0,,,,,,,,,,
129022,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129028,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129034,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129038,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129045,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129051,10.0,0.5,,0.0,,0.0,0.233333,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129056,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129062,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992015,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129065,,,39.0,,44.0,,,,,,,,,,
129065,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129071,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129077,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129083,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129088,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129094,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129098,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.799988,0.692,128.1,1.600037,0.66,1.0
129106,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,8.900024,0.692,128.0,9.100037,0.66,1.0
129110,10.0,0.5,,0.0,,0.0,0.0,-0.992015,0,11.60004,0.692,128.0,11.79999,0.66,1.0
129112,,,39.0,,44.0,,,,,,,,,,
129115,10.0,0.5,,0.0,,0.0,-0.0666667,-0.992052,0,1.600037,0.692,128.0,1.600037,0.66,1.0
129121,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.299988,0.692,128.1,1.299988,0.66,1.0
129125,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992015,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129132,10.0,0.5,,0.0,,0.0,-0.1,-0.991997,0,1.200012,0.692,128.1,1.400024,0.66,1.0
129137,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129143,10.0,0.5,,0.0,,0.0,-0.133333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129147,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129154,10.0,0.5,,0.0,,0.0,0.0666667,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129157,,,39.0,,44.0,,,,,,,,,,
129157,10.0,0.5,,0.0,,0.0,-0.133333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129163,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129168,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129174,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129180,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129185,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129190,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129194,10.0,0.5,,0.0,,0.0,0.133333,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129201,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129201,,,39.0,,44.0,,,,,,,,,,
129206,10.0,0.5,,0.0,,0.0,0.1,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129212,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129217,10.0,0.5,,0.0,,0.0,0.0333333,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129222,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129228,10.0,0.5,,0.0,,0.0,0.0,-0.992015,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129233,10.0,0.5,,0.0,,0.0,-0.133333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129239,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129243,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129245,,,39.0,,44.0,,,,,,,,,,
129248,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129252,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129259,10.0,0.5,,0.0,,0.0,-0.133333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129264,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129270,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129275,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129281,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129285,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129289,,,39.0,,44.0,,,,,,,,,,
129290,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129296,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129301,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129307,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129312,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129318,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129323,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129329,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129334,10.0,0.5,,0.0,,0.0,-0.0333333,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129334,,,39.0,,44.0,,,,,,,,,,
129339,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129345,10.0,0.5,,0.0,,0.0,-0.0333333,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129350,10.0,0.5,,0.0,,0.0,-0.0666667,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129356,10.0,0.5,,0.0,,0.0,-0.0666667,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129361,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129365,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129372,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129377,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129379,,,39.0,,44.0,,,,,,,,,,
129381,10.0,0.5,,0.0,,0.0,0.0333333,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129386,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129392,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129397,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992015,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129402,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129408,10.0,0.5,,0.0,,0.0,-0.2,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129412,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129419,10.0,0.5,,0.0,,0.0,0.133333,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129421,,,39.0,,44.0,,,,,,,,,,
129423,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129429,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129434,10.0,0.5,,0.0,,0.0,0.0666667,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129440,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129445,10.0,0.5,,0.0,,0.0,0.0,-0.992015,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129451,10.0,0.5,,0.0,,0.0,-0.1,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129456,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129460,10.0,0.5,,0.0,,0.0,-0.1,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129467,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129467,,,39.0,,44.0,,,,,,,,,,
129472,10.0,0.5,,0.0,,0.0,0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129477,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129482,10.0,0.5,,0.0,,0.0,0.166667,-0.992052,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129487,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129492,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129499,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129504,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129509,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129510,,,39.0,,44.0,,,,,,,,,,
129513,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129519,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129525,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129530,10.0,0.5,,0.0,,0.0,0.0333333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129536,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129541,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,1.200012,0.692,128.1,1.200012,0.66,1.0
129547,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129553,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129555,,,39.0,,44.0,,,,,,,,,,
129556,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129563,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129569,10.0,0.5,,0.0,,0.0,0.0333333,-0.992052,0,1.200012,0.692,128.1,1.299988,0.66,1.0
129574,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992034,0,1.200012,0.692,128.1,1.299988,0.66,1.0
