timestamp,PrimaryPLC.Peripheral/VBB1,PrimaryPLC.Peripheral/VBB2,PrimaryPLC.Peripheral/VBBS,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/MasterSlaveFail,PrimaryPLC.System.CANBusDrive/cSpreader/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerA/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerAngleA/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerAngleA/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cSteerAngleA/SlaveNotify,PrimaryPLC.System.CANBusDrive/cSteerAngleB/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerAngleB/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cSteerAngleC/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerAngleC/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cSteerAngleD/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerAngleD/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cSteerAngleD/SlaveNotify,PrimaryPLC.System.CANBusDrive/cSteerB/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerC/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cSteerD/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cTransA/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cTransB/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cTransC/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cTransD/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusDrive/cWinchAngleB/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchAngleB/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cWinchAngleB/SlaveNotify,PrimaryPLC.System.CANBusDrive/cWinchAngleC/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchAngleC/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cWinchAngleC/SlaveNotify,PrimaryPLC.System.CANBusDrive/cWinchAngleD/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchAngleD/SlaveNotOp,PrimaryPLC.System.CANBusDrive/cWinchAngleD/SlaveNotify,PrimaryPLC.System.CANBusDrive/cWinchB/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchC/SlaveAllowUp,PrimaryPLC.System.CANBusDrive/cWinchD/SlaveAllowUp,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH,PrimaryPLC.System.CANBusSystem/cBMSB/SlaveNotify,PrimaryPLC.System.Cabin/RepChanCache/Event,PrimaryPLC.System.SystemState/Event
2310378,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310382,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975919,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310384,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310384,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310388,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310390,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310391,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310393,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310395,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310398,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975883,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310398,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310400,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310400,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310402,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310402,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975919,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310405,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310409,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.133333,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310411,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310412,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310415,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.0333333,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310417,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310417,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310418,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310419,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.0333333,-0.975883,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310427,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975937,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310429,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310431,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310431,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.0333333,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2310433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2310434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310435,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310437,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975883,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310439,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310443,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.1,-0.975955,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310443,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2310444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2310444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310444,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310444,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310448,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975919,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310448,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310450,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310455,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310458,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310459,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310459,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.0666667,-0.975919,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310462,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310462,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310466,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975846,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.600037,0.756,1.0,,,
2310466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310473,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975919,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310473,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310475,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310475,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310476,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310476,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975864,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310484,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975937,,,0,,,,,,,,,,,,,6.0,0.776,,129.1,6.700012,0.756,1.0,,,
2310486,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310488,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,6.400024,0.776,,129.1,7.0,0.756,1.0,,,
2310489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310489,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310491,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310491,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310493,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,9.0,0.776,,129.1,9.600037,0.756,1.0,,,
2310493,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310495,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310499,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975883,,,0,,,,,,,,,,,,,9.100037,0.776,,129.1,9.700012,0.756,1.0,,,
2310501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310502,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310502,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310505,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0666667,-0.975901,,,0,,,,,,,,,,,,,9.299988,0.776,,129.1,9.900024,0.756,1.0,,,
2310506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310507,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310509,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.0333333,-0.975864,,,0,,,,,,,,,,,,,9.299988,0.776,,129.1,9.900024,0.756,1.0,,,
2310512,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310512,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310516,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.133333,-0.975864,,,0,,,,,,,,,,,,,9.299988,0.776,,129.1,10.0,0.756,1.0,,,
2310516,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310519,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310523,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975919,,,0,,,,,,,,,,,,,9.400024,0.776,,129.1,10.10004,0.756,1.0,,,
2310524,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2310524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2310526,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310528,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975937,,,0,,,,,,,,,,,,,9.5,0.776,,129.1,10.20001,0.756,1.0,,,
2310528,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310530,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310535,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975937,,,0,,,,,,,,,,,,,9.700012,0.776,,129.1,10.40002,0.756,1.0,,,
2310536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
2310536,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310538,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310539,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,-0.133333,-0.975846,,,0,,,,,,,,,,,,,9.700012,0.776,,129.1,10.5,0.756,1.0,,,
2310539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2310540,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310540,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2310542,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310544,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0333333,-0.975937,,,0,,,,,,,,,,,,,9.799988,0.776,,129.1,10.5,0.756,1.0,,,
2310546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2310546,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310546,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2310549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2310549,,,,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-0.975901,,,0,,,,,,,,,,,,,9.900024,0.776,,129.1,10.5,0.756,1.0,,,
