timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
2443519,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443521,,,,,,,,,,,,,,,
2443521,,,,,,,,,,,,,,,
2443521,,,,,,,,,,,,,,,
2443523,,,,,,,,,,,,,,,
2443524,10.0,0.5,,0.0,,0.0,0.133333,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443526,,,,,,,,,,,,,,,
2443526,,,,,,,,,,,,,,,
2443530,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443532,,,,,,,,,,,,,,,
2443533,,,,,,,,,,,,,,,
2443535,,,,,,,,,,,,,,,
2443535,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443536,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443538,,,,,,,,,,,,,,,
2443540,10.0,0.5,,0.0,,0.0,0.1,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443542,,,,,,,,,,,,,,,
2443542,,,,,,,,,,,,,,,
2443542,,,,,,,,,,,,,,,
2443542,,,,,,,,,,,,,,,
2443542,,,,,,,,,,,,,,,
2443545,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443547,,,,,,,,,,,,,,,
2443547,,,,,,,,,,,,,,,
2443547,,,,,,,,,,,,,,,
2443547,,,,,,,,,,,,,,,
2443549,,,52.0,,51.0,,,,,,,,,,
2443549,,,,,,,,,,,,,,,
2443549,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443551,,,,,,,,,,,,,,,
2443551,,,,,,,,,,,,,,,
2443552,,,,,,,,,,,,,,,
2443552,,,,,,,,,,,,,,,
2443552,,,,,,,,,,,,,,,
2443555,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443555,,,,,,,,,,,,,,,
2443557,,,,,,,,,,,,,,,
2443557,,,,,,,,,,,,,,,
2443557,,,,,,,,,,,,,,,
2443561,10.0,0.5,,0.0,,0.0,0.0,-0.992143,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443561,,,,,,,,,,,,,,,
2443563,,,,,,,,,,,,,,,
2443563,,,,,,,,,,,,,,,
2443563,,,,,,,,,,,,,,,
2443563,,,,,,,,,,,,,,,
2443565,,,,,,,,,,,,,,,
2443565,,,,,,,,,,,,,,,
2443565,10.0,0.5,,0.0,,0.0,0.0333333,-0.992052,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443568,,,,,,,,,,,,,,,
2443568,,,,,,,,,,,,,,,
2443570,,,,,,,,,,,,,,,
2443572,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443573,,,,,,,,,,,,,,,
2443573,,,,,,,,,,,,,,,
2443573,,,,,,,,,,,,,,,
2443573,,,,,,,,,,,,,,,
2443575,,,,,,,,,,,,,,,
2443576,,,,,,,,,,,,,,,
2443576,10.0,0.5,,0.0,,0.0,0.0,-0.991997,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443578,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,10.0,0.5,,0.0,,0.0,0.0,-0.991997,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443579,,,,,,,,,,,,,,,
2443583,,,,,,,,,,,,,,,
2443583,,,,,,,,,,,,,,,
2443584,,,,,,,,,,,,,,,
2443586,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443586,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443587,,,,,,,,,,,,,,,
2443588,,,,,,,,,,,,,,,
2443588,,,,,,,,,,,,,,,
2443588,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443588,,,51.0,,51.0,,,,,,,,,,
2443589,,,,,,,,,,,,,,,
2443589,,,,,,,,,,,,,,,
2443589,,,,,,,,,,,,,,,
2443589,,,,,,,,,,,,,,,
2443590,,,,,,,,,,,,,,,
2443593,,,,,,,,,,,,,,,
2443593,,,,,,,,,,,,,,,
2443595,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443597,,,,,,,,,,,,,,,
2443598,,,,,,,,,,,,,,,
2443598,,,,,,,,,,,,,,,
2443599,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443606,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443606,,,,,,,,,,,,,,,
2443611,,,,,,,,,,,,,,,
2443611,10.0,0.5,,0.0,,0.0,-0.2,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443612,,,,,,,,,,,,,,,
2443612,,,,,,,,,,,,,,,
2443612,,,,,,,,,,,,,,,
2443613,,,,,,,,,,,,,,,
2443614,,,,,,,,,,,,,,,
2443615,,,,,,,,,,,,,,,
2443615,,,,,,,,,,,,,,,
2443617,10.0,0.5,,0.0,,0.0,0.0666667,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443619,,,,,,,,,,,,,,,
2443620,,,,,,,,,,,,,,,
2443620,,,,,,,,,,,,,,,
2443623,10.0,0.5,,0.0,,0.0,0.0333333,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443625,,,,,,,,,,,,,,,
2443625,,,,,,,,,,,,,,,
2443625,,,,,,,,,,,,,,,
2443625,,,,,,,,,,,,,,,
2443629,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443630,,,,,,,,,,,,,,,
2443630,,,,,,,,,,,,,,,
2443630,,,,,,,,,,,,,,,
2443630,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,,,,,,,,,,,,,,,
2443631,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,1.100037,0.756,129.3,1.600037,0.732,1.0
2443631,,,51.0,,51.0,,,,,,,,,,
2443633,,,,,,,,,,,,,,,
2443633,,,,,,,,,,,,,,,
2443634,,,,,,,,,,,,,,,
2443634,,,,,,,,,,,,,,,
2443634,,,,,,,,,,,,,,,
2443634,,,,,,,,,,,,,,,
2443634,,,,,,,,,,,,,,,
2443635,,,,,,,,,,,,,,,
2443635,,,,,,,,,,,,,,,
2443635,,,,,,,,,,,,,,,
2443635,,,,,,,,,,,,,,,
2443635,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443636,,,,,,,,,,,,,,,
2443637,,,,,,,,,,,,,,,
2443637,,,,,,,,,,,,,,,
2443637,,,,,,,,,,,,,,,
2443637,,,,,,,,,,,,,,,
2443637,,,,,,,,,,,,,,,
2443638,,,,,,,,,,,,,,,
2443638,,,,,,,,,,,,,,,
2443638,,,,,,,,,,,,,,,
2443639,,,,,,,,,,,,,,,
2443639,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443640,,,,,,,,,,,,,,,
2443641,,,,,,,,,,,,,,,
2443643,,,,,,,,,,,,,,,
2443643,,,,,,,,,,,,,,,
2443643,,,,,,,,,,,,,,,
2443644,,,,,,,,,,,,,,,
2443644,10.0,0.5,,0.0,,0.0,0.133333,-0.992125,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443647,,,,,,,,,,,,,,,
2443647,,,,,,,,,,,,,,,
2443648,,,,,,,,,,,,,,,
2443648,,,,,,,,,,,,,,,
2443651,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443653,,,,,,,,,,,,,,,
2443654,,,,,,,,,,,,,,,
2443655,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443657,,,,,,,,,,,,,,,
2443657,,,,,,,,,,,,,,,
2443657,,,,,,,,,,,,,,,
2443661,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443663,,,,,,,,,,,,,,,
2443664,,,,,,,,,,,,,,,
2443665,,,,,,,,,,,,,,,
2443666,,,,,,,,,,,,,,,
2443666,10.0,0.5,,0.0,,0.0,0.1,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443668,,,,,,,,,,,,,,,
2443668,,,,,,,,,,,,,,,
2443668,,,,,,,,,,,,,,,
2443668,,,,,,,,,,,,,,,
2443669,,,,,,,,,,,,,,,
2443669,,,,,,,,,,,,,,,
2443671,,,,,,,,,,,,,,,
2443671,10.0,0.5,,0.0,,0.0,-0.1,-0.992125,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443671,,,51.0,,51.0,,,,,,,,,,
2443674,,,,,,,,,,,,,,,
2443674,,,,,,,,,,,,,,,
2443674,,,,,,,,,,,,,,,
2443676,,,,,,,,,,,,,,,
2443678,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443678,,,,,,,,,,,,,,,
2443678,,,,,,,,,,,,,,,
2443678,,,,,,,,,,,,,,,
2443680,,,,,,,,,,,,,,,
2443685,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443686,,,,,,,,,,,,,,,
2443686,,,,,,,,,,,,,,,
2443687,,,,,,,,,,,,,,,
2443687,,,,,,,,,,,,,,,
2443687,,,,,,,,,,,,,,,
2443688,,,,,,,,,,,,,,,
2443690,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443692,,,,,,,,,,,,,,,
2443692,,,,,,,,,,,,,,,
2443692,,,,,,,,,,,,,,,
2443692,,,,,,,,,,,,,,,
2443696,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443698,,,,,,,,,,,,,,,
2443698,,,,,,,,,,,,,,,
2443703,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443703,,,,,,,,,,,,,,,
2443703,,,,,,,,,,,,,,,
2443704,,,,,,,,,,,,,,,
2443704,,,,,,,,,,,,,,,
2443704,,,,,,,,,,,,,,,
2443704,,,,,,,,,,,,,,,
2443705,,,,,,,,,,,,,,,
2443708,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443709,,,,,,,,,,,,,,,
2443709,,,,,,,,,,,,,,,
2443709,,,,,,,,,,,,,,,
2443711,,,,,,,,,,,,,,,
2443711,,,,,,,,,,,,,,,
2443713,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443715,,,,,,,,,,,,,,,
2443715,,,,,,,,,,,,,,,
2443716,,,,,,,,,,,,,,,
2443719,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443719,,,52.0,,51.0,,,,,,,,,,
2443719,,,,,,,,,,,,,,,
2443721,,,,,,,,,,,,,,,
2443721,,,,,,,,,,,,,,,
2443721,,,,,,,,,,,,,,,
2443722,,,,,,,,,,,,,,,
2443723,,,,,,,,,,,,,,,
2443723,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443724,,,,,,,,,,,,,,,
2443726,,,,,,,,,,,,,,,
2443731,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443733,,,,,,,,,,,,,,,
2443733,,,,,,,,,,,,,,,
2443733,,,,,,,,,,,,,,,
2443733,,,,,,,,,,,,,,,
2443737,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443737,,,,,,,,,,,,,,,
2443737,,,,,,,,,,,,,,,
2443737,,,,,,,,,,,,,,,
2443739,,,,,,,,,,,,,,,
2443739,,,,,,,,,,,,,,,
2443739,,,,,,,,,,,,,,,
2443740,,,,,,,,,,,,,,,
2443740,,,,,,,,,,,,,,,
2443741,10.0,0.5,,0.0,,0.0,-0.0333333,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443743,,,,,,,,,,,,,,,
2443743,,,,,,,,,,,,,,,
2443743,,,,,,,,,,,,,,,
2443743,,,,,,,,,,,,,,,
2443743,,,,,,,,,,,,,,,
2443746,10.0,0.5,,0.0,,0.0,0.0,-0.992143,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443748,,,,,,,,,,,,,,,
2443748,,,,,,,,,,,,,,,
2443750,,,,,,,,,,,,,,,
2443751,,,,,,,,,,,,,,,
2443751,,,,,,,,,,,,,,,
2443751,10.0,0.5,,0.0,,0.0,0.0,-0.992143,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443753,,,,,,,,,,,,,,,
2443753,,,,,,,,,,,,,,,
2443753,,,,,,,,,,,,,,,
2443753,,,,,,,,,,,,,,,
2443755,,,,,,,,,,,,,,,
2443757,10.0,0.5,,0.0,,0.0,0.166667,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443757,,,,,,,,,,,,,,,
2443759,,,,,,,,,,,,,,,
2443759,,,,,,,,,,,,,,,
2443759,,,,,,,,,,,,,,,
2443763,10.0,0.5,,0.0,,0.0,-0.0333333,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443763,,,51.0,,51.0,,,,,,,,,,
2443765,,,,,,,,,,,,,,,
2443765,,,,,,,,,,,,,,,
2443768,,,,,,,,,,,,,,,
2443768,,,,,,,,,,,,,,,
2443769,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443770,,,,,,,,,,,,,,,
2443772,,,,,,,,,,,,,,,
2443772,,,,,,,,,,,,,,,
2443772,,,,,,,,,,,,,,,
2443775,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443777,,,,,,,,,,,,,,,
2443777,,,,,,,,,,,,,,,
2443777,,,,,,,,,,,,,,,
2443777,,,,,,,,,,,,,,,
2443777,,,,,,,,,,,,,,,
2443777,,,,,,,,,,,,,,,
2443778,,,,,,,,,,,,,,,
2443780,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443782,,,,,,,,,,,,,,,
2443782,,,,,,,,,,,,,,,
2443783,,,,,,,,,,,,,,,
2443783,,,,,,,,,,,,,,,
2443783,,,,,,,,,,,,,,,
2443784,,,,,,,,,,,,,,,
2443784,10.0,0.5,,0.0,,0.0,0.0,-0.992161,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443787,,,,,,,,,,,,,,,
2443787,,,,,,,,,,,,,,,
2443787,,,,,,,,,,,,,,,
2443789,,,,,,,,,,,,,,,
2443789,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443791,,,,,,,,,,,,,,,
2443791,,,,,,,,,,,,,,,
2443793,,,,,,,,,,,,,,,
2443793,,,,,,,,,,,,,,,
2443794,,,,,,,,,,,,,,,
2443794,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443797,,,,,,,,,,,,,,,
2443797,,,,,,,,,,,,,,,
2443797,,,,,,,,,,,,,,,
2443797,,,,,,,,,,,,,,,
2443797,,,,,,,,,,,,,,,
2443798,,,,,,,,,,,,,,,
2443800,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443802,,,,,,,,,,,,,,,
2443802,,,,,,,,,,,,,,,
2443802,,,,,,,,,,,,,,,
2443806,10.0,0.5,,0.0,,0.0,-0.166667,-0.992052,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443807,,,51.0,,51.0,,,,,,,,,,
2443808,,,,,,,,,,,,,,,
2443808,,,,,,,,,,,,,,,
2443808,,,,,,,,,,,,,,,
2443808,,,,,,,,,,,,,,,
2443809,,,,,,,,,,,,,,,
2443809,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443812,,,,,,,,,,,,,,,
2443812,,,,,,,,,,,,,,,
2443813,,,,,,,,,,,,,,,
2443813,,,,,,,,,,,,,,,
2443816,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443818,,,,,,,,,,,,,,,
2443818,,,,,,,,,,,,,,,
2443820,,,,,,,,,,,,,,,
2443822,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443823,,,,,,,,,,,,,,,
2443823,,,,,,,,,,,,,,,
2443824,,,,,,,,,,,,,,,
2443824,,,,,,,,,,,,,,,
2443826,,,,,,,,,,,,,,,
2443826,10.0,0.5,,0.0,,0.0,0.0666667,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443829,,,,,,,,,,,,,,,
2443829,,,,,,,,,,,,,,,
2443833,10.0,0.5,,0.0,,0.0,0.0,-0.992125,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443835,,,,,,,,,,,,,,,
2443835,,,,,,,,,,,,,,,
2443835,,,,,,,,,,,,,,,
2443835,,,,,,,,,,,,,,,
2443837,,,,,,,,,,,,,,,
2443837,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443837,,,,,,,,,,,,,,,
2443837,,,,,,,,,,,,,,,
2443840,,,,,,,,,,,,,,,
2443840,,,,,,,,,,,,,,,
2443845,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443846,,,,,,,,,,,,,,,
2443846,,,,,,,,,,,,,,,
2443846,,,,,,,,,,,,,,,
2443848,,,,,,,,,,,,,,,
2443851,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443851,,,,,,,,,,,,,,,
2443852,,,,,,,,,,,,,,,
2443852,,,,,,,,,,,,,,,
2443852,,,,,,,,,,,,,,,
2443852,,,,,,,,,,,,,,,
2443853,,,,,,,,,,,,,,,
2443853,,,51.0,,51.0,,,,,,,,,,
2443855,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443858,,,,,,,,,,,,,,,
2443858,,,,,,,,,,,,,,,
2443858,,,,,,,,,,,,,,,
2443858,,,,,,,,,,,,,,,
2443858,,,,,,,,,,,,,,,
2443860,10.0,0.5,,0.0,,0.0,-0.1,-0.992052,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443860,,,,,,,,,,,,,,,
2443861,,,,,,,,,,,,,,,
2443863,,,,,,,,,,,,,,,
2443863,,,,,,,,,,,,,,,
2443863,,,,,,,,,,,,,,,
2443863,,,,,,,,,,,,,,,
2443863,,,,,,,,,,,,,,,
2443865,10.0,0.5,,0.0,,0.0,-0.0666667,-0.992034,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443867,,,,,,,,,,,,,,,
2443867,,,,,,,,,,,,,,,
2443867,,,,,,,,,,,,,,,
2443867,,,,,,,,,,,,,,,
2443867,,,,,,,,,,,,,,,
2443869,,,,,,,,,,,,,,,
2443869,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443872,,,,,,,,,,,,,,,
2443873,,,,,,,,,,,,,,,
2443873,,,,,,,,,,,,,,,
2443873,,,,,,,,,,,,,,,
2443874,,,,,,,,,,,,,,,
2443874,10.0,0.5,,0.0,,0.0,0.0,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443876,,,,,,,,,,,,,,,
2443876,,,,,,,,,,,,,,,
2443878,,,,,,,,,,,,,,,
2443878,,,,,,,,,,,,,,,
2443878,,,,,,,,,,,,,,,
2443879,,,,,,,,,,,,,,,
2443879,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443882,,,,,,,,,,,,,,,
2443882,,,,,,,,,,,,,,,
2443882,,,,,,,,,,,,,,,
2443884,,,,,,,,,,,,,,,
2443886,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443888,,,,,,,,,,,,,,,
2443888,,,,,,,,,,,,,,,
2443888,,,,,,,,,,,,,,,
2443892,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443893,,,,,,,,,,,,,,,
2443893,,,,,,,,,,,,,,,
2443894,,,,,,,,,,,,,,,
2443894,,,,,,,,,,,,,,,
2443897,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443898,,,,,,,,,,,,,,,
2443898,,,,,,,,,,,,,,,
2443899,,,52.0,,51.0,,,,,,,,,,
2443899,,,,,,,,,,,,,,,
2443899,,,,,,,,,,,,,,,
2443899,,,,,,,,,,,,,,,
2443900,,,,,,,,,,,,,,,
2443900,,,,,,,,,,,,,,,
2443900,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443903,,,,,,,,,,,,,,,
2443903,,,,,,,,,,,,,,,
2443903,,,,,,,,,,,,,,,
2443907,10.0,0.5,,0.0,,0.0,-0.133333,-0.99207,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443907,,,,,,,,,,,,,,,
2443907,,,,,,,,,,,,,,,
2443907,,,,,,,,,,,,,,,
2443909,,,,,,,,,,,,,,,
2443909,,,,,,,,,,,,,,,
2443913,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443915,,,,,,,,,,,,,,,
2443915,,,,,,,,,,,,,,,
2443915,,,,,,,,,,,,,,,
2443915,,,,,,,,,,,,,,,
2443915,,,,,,,,,,,,,,,
2443918,10.0,0.5,,0.0,,0.0,0.0333333,-0.992015,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443920,,,,,,,,,,,,,,,
2443920,,,,,,,,,,,,,,,
2443920,,,,,,,,,,,,,,,
2443924,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443926,,,,,,,,,,,,,,,
2443926,,,,,,,,,,,,,,,
2443926,,,,,,,,,,,,,,,
2443926,,,,,,,,,,,,,,,
2443927,,,,,,,,,,,,,,,
2443927,,,,,,,,,,,,,,,
2443927,,,,,,,,,,,,,,,
2443929,10.0,0.5,,0.0,,0.0,0.0,-0.992034,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443931,,,,,,,,,,,,,,,
2443931,,,,,,,,,,,,,,,
2443931,,,,,,,,,,,,,,,
2443935,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443937,,,,,,,,,,,,,,,
2443937,,,,,,,,,,,,,,,
2443939,,,,,,,,,,,,,,,
2443940,,,,,,,,,,,,,,,
2443940,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.5,0.732,1.0
2443943,,,,,,,,,,,,,,,
2443943,,,,,,,,,,,,,,,
2443946,,,51.0,,51.0,,,,,,,,,,
2443947,10.0,0.5,,0.0,,0.0,0.0,-0.992088,0,0.900024,0.756,129.4,1.600037,0.732,1.0
2443948,,,,,,,,,,,,,,,
2443948,,,,,,,,,,,,,,,
2443949,,,,,,,,,,,,,,,
2443949,,,,,,,,,,,,,,,
2443953,10.0,0.5,,0.0,,0.0,0.0,-0.992052,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443954,,,,,,,,,,,,,,,
2443954,,,,,,,,,,,,,,,
2443954,,,,,,,,,,,,,,,
2443954,,,,,,,,,,,,,,,
2443955,,,,,,,,,,,,,,,
2443955,,,,,,,,,,,,,,,
2443958,10.0,0.5,,0.0,,0.0,0.0,-0.992106,0,0.900024,0.756,129.3,1.600037,0.732,1.0
2443960,,,,,,,,,,,,,,,
2443960,,,,,,,,,,,,,,,
2443960,,,,,,,,,,,,,,,
