timestamp,PrimaryPLC.System.BMSAB/CurrentMismatch,PrimaryPLC.System.BMSAB/VoltageMismatch,PrimaryPLC.System.CANBusDrive/cWinchA/CntrlTemp,PrimaryPLC.System.CANBusDrive/cWinchA/Current,PrimaryPLC.System.CANBusDrive/cWinchA/MotorTemp,PrimaryPLC.System.CANBusDrive/cWinchA/TargetSpeed,PrimaryPLC.System.CANBusDrive/cWinchA/Velocity,PrimaryPLC.System.CANBusDrive/cWinchAngleA/Position,PrimaryPLC.System.CANBusDrive/cWinchAngleA/SlaveNotify,PrimaryPLC.System.CANBusSystem/cBMSA/Current,PrimaryPLC.System.CANBusSystem/cBMSA/SOC,PrimaryPLC.System.CANBusSystem/cBMSA/Voltage,PrimaryPLC.System.CANBusSystem/cBMSB/Current,PrimaryPLC.System.CANBusSystem/cBMSB/SOC,PrimaryPLC.System.CANBusSystem/cBMSB/SOH
2349780,,,,,,,,,,,,,,,
2349783,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.400024,0.764,129.0,9.5,0.744,1.0
2349784,,,,,,,,,,,,,,,
2349784,,,,,,,,,,,,,,,
2349784,,,,,,,,,,,,,,,
2349786,,,,,,,,,,,,,,,
2349786,,,,,,,,,,,,,,,
2349787,,,,,,,,,,,,,,,
2349787,10.0,0.5,,0.0,,0.0,0.0,-0.975937,0,8.400024,0.764,129.0,9.600037,0.744,1.0
2349790,,,,,,,,,,,,,,,
2349790,,,,,,,,,,,,,,,
2349790,,,,,,,,,,,,,,,
2349794,10.0,0.5,,0.0,,0.0,-0.0333333,-0.975883,0,8.400024,0.764,129.0,9.5,0.744,1.0
2349796,,,,,,,,,,,,,,,
2349796,,,,,,,,,,,,,,,
2349796,,,,,,,,,,,,,,,
2349796,,,,,,,,,,,,,,,
2349797,,,,,,,,,,,,,,,
2349799,10.0,0.5,,0.0,,0.0,0.0333333,-0.975883,0,8.600037,0.764,129.0,9.600037,0.744,1.0
2349801,,,,,,,,,,,,,,,
2349801,,,,,,,,,,,,,,,
2349801,,,,,,,,,,,,,,,
2349801,,,,,,,,,,,,,,,
2349801,,,,,,,,,,,,,,,
2349801,,,,,,,,,,,,,,,
2349803,,,,,,,,,,,,,,,
2349803,10.0,0.5,,0.0,,0.0,0.0,-0.975883,0,8.600037,0.764,129.0,9.600037,0.744,1.0
2349806,,,,,,,,,,,,,,,
2349806,,,,,,,,,,,,,,,
2349806,,,,,,,,,,,,,,,
2349810,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.5,0.764,129.0,9.600037,0.744,1.0
2349812,,,48.0,,50.0,,,,,,,,,,
2349812,,,,,,,,,,,,,,,
2349812,,,,,,,,,,,,,,,
2349812,,,,,,,,,,,,,,,
2349812,,,,,,,,,,,,,,,
2349814,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.5,0.764,129.0,9.600037,0.744,1.0
2349816,,,,,,,,,,,,,,,
2349816,,,,,,,,,,,,,,,
2349816,,,,,,,,,,,,,,,
2349816,,,,,,,,,,,,,,,
2349816,,,,,,,,,,,,,,,
2349817,,,,,,,,,,,,,,,
2349819,10.0,0.5,,0.0,,0.0,-0.133333,-0.975883,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349820,,,,,,,,,,,,,,,
2349820,,,,,,,,,,,,,,,
2349823,,,,,,,,,,,,,,,
2349825,10.0,0.5,,0.0,,0.0,0.0,-0.975883,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349827,,,,,,,,,,,,,,,
2349827,,,,,,,,,,,,,,,
2349827,,,,,,,,,,,,,,,
2349827,,,,,,,,,,,,,,,
2349830,,,,,,,,,,,,,,,
2349830,10.0,0.5,,0.0,,0.0,0.1,-0.975864,0,8.600037,0.764,129.0,9.600037,0.744,1.0
2349831,,,,,,,,,,,,,,,
2349831,,,,,,,,,,,,,,,
2349831,,,,,,,,,,,,,,,
2349833,,,,,,,,,,,,,,,
2349833,,,,,,,,,,,,,,,
2349837,10.0,0.5,,0.0,,0.0,-0.0333333,-0.975919,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349838,,,,,,,,,,,,,,,
2349838,,,,,,,,,,,,,,,
2349840,,,,,,,,,,,,,,,
2349840,,,,,,,,,,,,,,,
2349840,,,,,,,,,,,,,,,
2349842,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349842,,,,,,,,,,,,,,,
2349842,,,,,,,,,,,,,,,
2349844,,,,,,,,,,,,,,,
2349844,,,,,,,,,,,,,,,
2349844,,,,,,,,,,,,,,,
2349847,,,,,,,,,,,,,,,
2349847,,,,,,,,,,,,,,,
2349847,,,,,,,,,,,,,,,
2349847,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349849,,,,,,,,,,,,,,,
2349851,,,,,,,,,,,,,,,
2349852,,,,,,,,,,,,,,,
2349854,10.0,0.5,,0.0,,0.0,0.0,-0.975901,0,8.600037,0.764,129.0,9.700012,0.744,1.0
2349854,,,,,,,,,,,,,,,
2349855,,,,,,,,,,,,,,,
2349855,,,,,,,,,,,,,,,
2349856,,,,,,,,,,,,,,,
2349856,,,49.0,,50.0,,,,,,,,,,
2349856,,,,,,,,,,,,,,,
2349858,10.0,0.5,,0.0,,0.0,0.0,-0.975919,0,8.600037,0.764,129.0,9.600037,0.744,1.0
2349860,,,,,,,,,,,,,,,
2349860,,,,,,,,,,,,,,,
2349865,10.0,0.5,,0.0,,0.0,0.0,-0.975846,0,8.799988,0.764,129.0,9.600037,0.744,1.0
